first_name,last_name,id_number,employment_start_date,monthly_salary,department,multisport
Wiesława,Zając,SP/697296/2014,2014-09-07,5046.0 złotych,SPRZEDAŻ,FAŁSZ
Roman,Marciniak,MA_215019_2013 ,2013/03/06,3961.4400000000005 pln,MARKETING,Fałsz
Wacław,kaczmarek,SP-983487-2013,2013-04-25,3953.5499999999997 złotych,SPRZEDAŻ ,
Jadwiga,michalska,MA/441858/2014,2014/02/19,"5 792,864000000001 zł",MARKETING ,Tak
aleksander,MAJEWSKI,ma/661117/2009,2009/10/03,6151.024 pln,MARKETING ,Tak
Adela,Kwiatkowska   ,SP-341827-2018,2018/07/08,4306.005 pln,SPRZEDAŻ,MA
Julian,majewski,SP/727615/2015,2015-12-01,3405.1499999999996 zł,SPRZEDAŻ,False
IWONA,Dąbrowska,MA/155464/2012,2012-03-21T00:00:00,5051.200000000001 ZŁ,MARKETING,FAŁSZ
,Król,LO/225686/2009 ,2009-08-14T00:00:00,4607.955000000001 PLN,LOGISTYKA,Tak
,Kamiński,IT_527278_2018,2018-08-27T00:00:00,7039.5 złotych,IT    ,Fałsz
anna,Witkowska,sp/663015/2014,2014-04-10T00:00:00,5170.5 ZŁ,SPRZEDAŻ,false
Zuzanna,Michalska,MA.404699.2014,2014-12-16,3790.72 ZŁ,MARKETING ,NIE MA
Aneta,,ma/673481/2011,2011-09-03  ,3712.0 zł,MARKETING,Fałsz
Rafał,kowalczyk,SP/101898/2012,2012-06-29,5410.35 pln,SPRZEDAŻ,
FRANCISZEK,Kaźmierczak,SP/991663/2012  ,2012/05/10 ,5350.125 PLN,SPRZEDAŻ,MA    
Wacława,Jankowska,sp/153262/2010,2010-06-10,4449.15 zł,SPRZEDAŻ   ,NIE
Sylwia,kamińska,SP/396547/2010 ,2010-06-10,4184.400000000001 złotych,SPRZEDAŻ ,true
Michalina,Górska,ma/373450/2009,2009-11-22,4881.536000000001 złotych,MARKETING,1
Wacław ,Zakrzewski,cz/409414/2013,2013-06-14,2918.3 złotych,CZYSTOŚĆ,NIE
MAŁGORZATA,Jaworska,it/802283/2012,2012-10-07,"5 362,5 ZŁ",IT,false
JULIA,Wieczorek,CZ_465163_2013,2013/06/14,3487.77 pln,CZYSTOŚĆ,1
Wojciech,WIŚNIEWSKI ,KA.117203.2013,2013-01-15,"4 714,325000000001 PLN",KADRY,ma
Robert,Czarnecki,LO/114314/2013  ,2013/09/22,"4 563,405000000001 złotych",LOGISTYKA ,ma
Henryk,LASKOWSKI ,KA/528186/2011,2011-02-15T00:00:00,"4 605,205000000001 pln",KADRY,ma
Józef,Szulc,CZ/462901/2016,2016-08-07,2203.6 zł,CZYSTOŚĆ,0
Marta,Adamczyk,MA.747735.2010 ,2010-09-18,"3 549,12 złotych",MARKETING,
,Sadowski,ka/629299/2017,2017-07-23,4853.05 PLN,KADRY,0 
romuald  ,Tomaszewski,MA/973427/2014,2014/05/30,3476.8 złotych,MARKETING,NIE
Andrzej ,Kołodziej,CZ-234441-2015 ,2015-08-23T00:00:00,3105.6 pln,CZYSTOŚĆ,False
Danuta,JASIŃSKA,KA/336175/2013,2013-01-15,3692.1775000000002 ZŁ,KADRY ,Prawda
Teresa,WRÓBEL,LO.575283.2017,2017-12-20,4003.1550000000007 ZŁ,LOGISTYKA,false
Genowefa,Malinowska  ,za/820788/2014,2014-04-10,72690.0 złotych ,ZARZĄD,False
ROMUALD,Michalski,SP/489429/2015,2015-12-01T00:00:00,5085.0 zł,SPRZEDAŻ,NIE MA
Justyna,KWIATKOWSKA,KA/743380/2012,2012-10-07,4209.645 pln,KADRY,false
Marek,Szymański,CZ/223601/2010,2010/07/30,"3 410,1 pln",CZYSTOŚĆ,nie ma
CELINA,Król,lo/253246/2015,2015-03-26,4239.0 pln,LOGISTYKA,False
Jan,Piotrowski,sp/691166/2014,2014-09-07,4966.5 zł,SPRZEDAŻ,Tak
ZYGMUNT,Szczepański,KA-343412-2015,2015-12-01,"4 147,583 pln",KADRY,1
Eugenia,Majewska,KS/329333/2012,2012/10/07,5352.0 złotych,KSIĘGOWOŚĆ,false
Jerzy,Kaczmarek,MA/766255/2010,2010-06-10,4408.0 ZŁ   ,MARKETING ,False
Marek  ,Czarnecki,KA/237503/2012,2012-03-21,3351.5650000000005 złotych,KADRY ,Nie
Natalia,WRÓBLEWSKA,MA/915728/2009,2009-11-22T00:00:00,4505.2480000000005 pln,,1 
Wacław,król,MA/805491/2014  ,2014-12-16,3473.12 PLN,MARKETING,false 
Jacek ,WÓJCIK,KA.856660.2010,2010/01/11,4536.85 złotych,KADRY, 
Grzegorz,Jabłoński ,KS-914028-2016,2016-11-15T00:00:00,6332.0 złotych,KSIĘGOWOŚĆ  ,NIE MA
Bogusława,Michalska,LO/128391/2016,2016-11-15,3729.9150000000004 PLN,LOGISTYKA,NIE
Bogusław,Woźniak,lo/283424/2011,2011-02-15,4604.85 pln,LOGISTYKA,FAŁSZ
Eugeniusz,Włodarczyk,ma/789292/2014,2014-10-27 ,"3 868,6400000000003 pln",MARKETING,Nie
Leszek,Michalski,SP/175330/2017,2017-06-03,3599.7000000000003 złotych,SPRZEDAŻ,False
Bernadeta   ,Kwiatkowska,KA/497403/2010,2010-09-18,"4 517,056500000001 PLN ",KADRY  ,Tak
Kazimiera ,michalska,LO/778970/2014,2014-09-07,3686.8095000000003 pln,LOGISTYKA,ma  
Cecylia,Ostrowska ,MA.894534.2013,2013-08-03,5394.080000000001 zł,MARKETING,nie
Wiesława,Pawlak,KS/527485/2015,2015-12-01,6679.2 ZŁ,KSIĘGOWOŚĆ,False
Gertruda,kwiatkowska,IT_667957_2013,2013-06-14T00:00:00 ,5875.650000000001 PLN,IT,Prawda
ALINA,Król,lo/646213/2012,2012-03-21 ,3400.5150000000003 zł ,LOGISTYKA,Nie
,Zieliński,KA/777467/2016,2016-08-07,5672.535000000001 ZŁ,KADRY,PRAWDA
Danuta  ,Witkowska  ,lo/218007/2017,2017/10/31,4349.5650000000005 ZŁ,LOGISTYKA,TAK
WIKTOR,Lewandowski,CZ/588098/2017,2017-06-03,"3 459,0 pln",CZYSTOŚĆ,FAŁSZ
Regina ,Olszewska ,SP/636182/2015,2015-10-12,3237.2999999999997 ZŁ,SPRZEDAŻ,false
Maciej,Głowacki,LO/412794/2012 ,2012-06-29  ,"3 582,6300000000006 ZŁ",LOGISTYKA,0
Mariusz,Zakrzewski   ,SP_507978_2015,2015-05-15T00:00:00,"3 204,0 PLN",SPRZEDAŻ,false
SYLWESTER,Marciniak,sp/842502/2013,2013-09-22T00:00:00,3586.6499999999996 zł,SPRZEDAŻ,FAŁSZ
ZBIGNIEW,Sokołowski ,LO/576040/2013,2013-08-03,4158.0 ZŁ,LOGISTYKA,Fałsz
 ,Michalski,OC/659377/2012,2012/03/21,"2 321,0 ZŁ ",OCHRONA,nie
,Laskowski ,LO/483471/2011   ,2011-09-03,3188.7000000000003 złotych,LOGISTYKA,0
Renata ,Nowak,KS_311371_2018,2018-08-27,6554.0 PLN,KSIĘGOWOŚĆ,False
adela,Kamińska ,LO/302003/2017,2017/06/03,4575.285000000001 zł,LOGISTYKA,True
Edward,Pietrzak,LO_919225_2018,2018-08-27,4624.830000000001 złotych,LOGISTYKA,Nie
Henryk,KOWALSKI,ka/441642/2013,2013/12/31,5225.05 PLN,KADRY,FAŁSZ
Ludwika,Michalska,ma/729017/2010,,4517.92 zł,MARKETING    ,Tak
Łucja,Wiśniewska ,KS/906922/2014,2014-02-19,"6 142,4 ZŁ",KSIĘGOWOŚĆ,False
Cecylia,Dudek,LO.523933.2011,2011-12-12,3292.2450000000003 ZŁ,LOGISTYKA,true
Bogusław,nowak,MA/517950/2015,2015-03-26,4409.68 zł  ,MARKETING,
Henryka,Zielińska,MA/474599/2013,,5411.296000000001 pln,MARKETING,True
ELEONORA,Wójcik,LO/398346/2012,2012/05/10,"2 867,8050000000003 zł",LOGISTYKA,false
Alfreda,Wojciechowska,MA_211209_2011,2011-12-12 ,5411.68 złotych  ,MARKETING,Fałsz
,witkowska,SP_501887_2013,2013-08-03,4824.6 zł,SPRZEDAŻ,1
sylwia,Piotrowska,KS/875355/2015,2015-07-04,"7 352,400000000001 PLN",KSIĘGOWOŚĆ,ma
Barbara,Michalska,MA/590481/2012,2012-06-29,4586.240000000001 złotych,MARKETING,0
DOROTA,Nowicka,LO.389288.2018,2018/08/27,4355.1 ZŁ,LOGISTYKA,NIE MA
Zenon,GAJEWSKI,ZA/828806/2012,2012/08/18,73562.5 PLN,ZARZĄD,1
Alfreda,PAWŁOWSKA ,MA-498972-2018,2018-08-27,5241.984000000001 zł,MARKETING,MA
Cecylia,OSTROWSKA,ka/249857/2010 ,2010/03/02,5262.87 ZŁ,KADRY,FAŁSZ 
Lech,Sokołowski,sp/458066/2015,2015/05/15,3588.5850000000005 złotych,SPRZEDAŻ,MA
WALDEMAR,Wilk,KS/656019/2012,2012-06-29,7327.54 pln,KSIĘGOWOŚĆ,1
Bogdan ,Rutkowski ,MA/597758/2015,2015-08-23T00:00:00,4576.32 ZŁ,MARKETING,false
,Pawlak,CZ/206557/2013,2013-08-03,2902.02 pln,CZYSTOŚĆ,MA
natalia,Malinowska,cz/587272/2011,2011-10-23,3347.0 pln ,CZYSTOŚĆ,
Mariola,Jasińska,KS/908690/2014,2014-04-10,5670.0 zł,KSIĘGOWOŚĆ,NIE
ZDZISŁAW,kaźmierczak,ks/752075/2012,2012-03-21,5333.02 pln,KSIĘGOWOŚĆ,Tak
Małgorzata,Szewczyk,ks/180828/2009,2009/11/22,4933.2 ZŁ,KSIĘGOWOŚĆ,Fałsz
Maciej ,Dąbrowski,lo/923053/2018,2018-03-30T00:00:00,2922.0750000000003 pln,LOGISTYKA,FAŁSZ
Emilia,Grabowska,sp/119448/2011,2011-05-26 ,3662.5499999999997 złotych,SPRZEDAŻ,False 
Robert,nowicki,KA/740698/2014,2014-02-19,"4 169,5 pln",KADRY,0
Tomasz,Zieliński,MA/534684/2010,2010-11-07,"5 209,6 PLN ",,
Janusz,Szewczyk,MA/669987/2016,2016/11/15   ,3771.6800000000003 zł,MARKETING,tak
Sylwester,Sikorski,KA/335859/2010,2010-07-30,3369.7000000000003 pln,KADRY,FAŁSZ
wiesław,Sadowski,CZ/677348/2017,2017-04-14,2483.3 PLN,CZYSTOŚĆ,0
Sylwester,szczepański,cz/662669/2018 ,2018/10/16,"2 527,8 złotych",CZYSTOŚĆ,Prawda
Henryk,Głowacki,LO/346482/2015,2015/05/15,"4 708,8 pln",LOGISTYKA,False
lech,Kubiak,SP-175754-2018,2018-02-08,4955.4 ZŁ,SPRZEDAŻ,false
Olga,Dąbrowska,KS/978159/2014,2014-05-30,5833.4 PLN,KSIĘGOWOŚĆ,FAŁSZ
Edyta,JABŁOŃSKA,lo/669366/2013,2013-01-15,"3 082,05 złotych",LOGISTYKA,False
Olga,Jasińska,ZA/531080/2010,2010/03/02,"63 750,0 złotych",ZARZĄD,false
Michał,Bąk,CZ_790082_2009,2009-10-03,2347.84 ZŁ,CZYSTOŚĆ,Prawda
sławomir,Makowski,ma/620876/2015,2015/07/04,5353.6 zł,MARKETING,NIE
Sławomir,Głowacki,KS-991781-2012,2012-01-31,"6 152,2 zł",KSIĘGOWOŚĆ ,Fałsz
Przemysław,,ma/508686/2017,2017-12-20T00:00:00,5506.864000000001 pln,MARKETING,tak
Bernard,Kołodziej,SP/341461/2010,2010-12-27 ,4758.0 zł,SPRZEDAŻ,nie ma
,Wilk,ks/870470/2013,2013-06-14T00:00:00,6210.0 ZŁ,KSIĘGOWOŚĆ,false
Leszek,Kaźmierczak,CZ/353537/2011,2011-05-26,2963.4 pln,CZYSTOŚĆ,True
romuald,Lewandowski,ka/708043/2013,2013-11-11,"3 382,1 zł",KADRY,NIE   
Elżbieta,Dudek,IT/306617/2011,2011-10-23,6870.0 zł,IT,NIE
Zdzisław ,Dudek,SP/531987/2013,2013-01-15T00:00:00,4098.0 PLN,SPRZEDAŻ,Nie
Aniela,Górska,MA_946505_2010,2010-11-07,"4 072,0 zł",MARKETING,nie
HENRYKA,Jabłońska,LO.624153.2013,2013-01-15T00:00:00,4134.1050000000005 PLN,LOGISTYKA,Nie
bogdan,jabłoński,cz/119076/2015,2015-05-15,3343.7 pln  ,CZYSTOŚĆ,0
Kazimiera,Wieczorek,ma/137062/2013,2013/12/31,5465.504000000001 ZŁ,MARKETING,true
Karolina,Majewska,CZ/457348/2013,2013-11-11,2579.9 ZŁ,CZYSTOŚĆ,Nie
Alina,Witkowska,ma/122523/2013,2013-01-15   ,5468.96 pln ,MARKETING,False
Izabela,Kwiatkowska,MA/749462/2015,2015-07-04 ,5167.360000000001 pln,MARKETING,MA
Aldona  ,Jaworska  ,it/592495/2018,2018/03/30,"5 366,0 złotych",IT,0
Marta,Pawłowska,KA/711094/2010,2010-11-07,"4 894,900000000001 zł",KADRY,Fałsz
HONORATA,Walczak,SP/575941/2014,2014-02-19,5002.799999999999 złotych,SPRZEDAŻ,0
Bronisław,ZAWADZKI,MA_221219_2016,2016-09-26,3775.2000000000003 ZŁ,MARKETING,MA
stefania,Pietrzak,oc/143957/2017,2017/04/14,"4 007,5200000000004 złotych",OCHRONA,1
lidia,Wiśniewska ,SP/164987/2017,2017/01/04,4404.0 pln,SPRZEDAŻ,Fałsz
Monika,Wieczorek,sp/734896/2015,2015/10/12,4630.5 pln ,SPRZEDAŻ,0
julia,Jaworska,KS/614269/2015,2015-03-26T00:00:00  ,"4 734,0 ZŁ",KSIĘGOWOŚĆ,NIE
Alicja,Kowalczyk,KA.820058.2017,,"3 699,8500000000004 PLN",KADRY,true
Maciej,Duda,KS/759028/2015,2015-03-26,"5 331,4800000000005 ZŁ",KSIĘGOWOŚĆ,ma
Franciszek,Sawicki,MA-150250-2010,2010-06-10,4502.400000000001 PLN  ,MARKETING,NIE MA
Aldona,Witkowska,MA/388624/2011,2011-10-23,5190.240000000001 PLN,MARKETING,Fałsz
Dariusz,Dąbrowski,SP/133773/2014  ,2014-09-07,5053.785000000001 ZŁ,SPRZEDAŻ,PRAWDA
Krystyna,Tomaszewska,SP_213657_2013,2013-06-14T00:00:00  ,3637.5 PLN,SPRZEDAŻ,0
Kazimierz,KUBIAK,ma/690074/2013,2013-06-14,5309.92 ZŁ,MARKETING,PRAWDA 
Wiktor,Lis,CZ/666454/2015,2015-07-04T00:00:00  ,3214.5 zł,CZYSTOŚĆ,0
Czesław ,Dudek,SP/380688/2016,2016-09-26,4030.5 pln,SPRZEDAŻ,NIE MA
Paweł,Lewandowski,MA-649320-2017,2017-06-03,"5 518,400000000001 PLN",MARKETING,NIE
Robert,Michalski,SP/246047/2013,2013/04/25,3673.6499999999996 PLN ,SPRZEDAŻ,0
Marek,Kubiak  ,MA/191862/2010,,5305.280000000001 złotych,MARKETING,Fałsz
Stefan,szczepański,LO-105289-2009,2009-08-14,3894.7500000000005 PLN,LOGISTYKA,FAŁSZ
,Kalinowski,MA/997393/2016,2016-03-10T00:00:00,5234.240000000001 zł,MARKETING,1
Celina,PAWŁOWSKA,LO/517359/2011,2011-10-23,4369.0185 pln,LOGISTYKA,Prawda
Julia,Nowicka,KS.286418.2014,2014-05-30,6268.68 ZŁ,KSIĘGOWOŚĆ,PRAWDA
Adela,Kaczmarek,KS-931126-2013,2013-12-31,6012.0 zł,KSIĘGOWOŚĆ,FAŁSZ
Natalia,Wiśniewska,sp/576450/2017,2017-01-04,"3 969,0 PLN",SPRZEDAŻ,false
Agata,Dąbrowska,SP/814383/2014,2014-07-19,4648.05 złotych,SPRZEDAŻ,tak
Zofia,,cz/436224/2016,2016-01-20T00:00:00,3441.6800000000003 pln ,CZYSTOŚĆ,True
Janusz,Sokołowski,SP/198176/2010,2010-12-27,3154.7999999999997 PLN,SPRZEDAŻ,FAŁSZ
SYLWESTER,CHMIELEWSKI,KS-689464-2011,2011/10/23,6492.200000000001 ZŁ,KSIĘGOWOŚĆ,ma
tadeusz,SOKOŁOWSKI,IT/108233/2015,2015-05-15,7950.250000000001 ZŁ,IT,TAK
Zdzisława,Krawczyk,KA/471282/2011,,4640.7 złotych,KADRY,NIE
Wacława,Dudek,KS/607190/2017,2017-06-03,5788.0 PLN,KSIĘGOWOŚĆ,FAŁSZ  
Bogusława,Jaworska,SP/181549/2013,,4215.75 ZŁ,SPRZEDAŻ,
Monika,Michalak,LO-225527-2012,2012-05-10,3119.9850000000006 pln,LOGISTYKA,Tak
Leszek,Zając,SP/958276/2018 ,2018/03/30,4905.450000000001 PLN ,SPRZEDAŻ  ,Prawda
Feliks,Górski,KS/447215/2015,2015-03-26,4836.0 zł,,0
Zygmunt,Zalewski,sp/770361/2009,2009-11-22,3387.0 pln ,SPRZEDAŻ,FAŁSZ 
Bogusława,Wiśniewska  ,KA/501419/2018,2018-05-19T00:00:00,3833.15 ZŁ  ,KADRY,NIE MA 
Józef,Krupa,MA/937562/2014,2014-09-07T00:00:00,3557.92 PLN,MARKETING,Fałsz
Marianna,szymańska ,KS/282804/2012,2012-01-31,5297.6 pln,KSIĘGOWOŚĆ,nie
Czesław,Sadowski,LO/712936/2011,2011-05-26T00:00:00,3445.47 PLN,LOGISTYKA,Nie
Gertruda,Krawczyk,lo/959640/2013,2013-11-11,3167.1000000000004 zł,LOGISTYKA,nie ma
Zdzisława,Jaworska,ks/906621/2018,2018-08-27T00:00:00,6729.8 zł,KSIĘGOWOŚĆ,NIE
Michał,Piotrowski,ks/630194/2017,2017-01-04,"6 264,500000000001 ZŁ",KSIĘGOWOŚĆ,True 
STANISŁAWA,michalak,OC/720232/2016,,3830.8600000000006 złotych,OCHRONA,true
Czesława,Mazur,KA/974013/2010,2010-09-18,"4 132,920000000001 złotych",KADRY,tak
Grażyna,Stępień,ZA/812684/2013,2013-04-25,61850.0 ZŁ,ZARZĄD,Fałsz
Aniela,Wróblewska,SP/203370/2015 ,2015/10/12,3480.0 PLN,SPRZEDAŻ,nie
Karolina,sikora,LO/263190/2013,2013-01-15,"4 568,9400000000005 pln  ",LOGISTYKA,Nie
Mieczysław,Szymański,KS_337659_2011,2011-05-26,6260.0 złotych,KSIĘGOWOŚĆ,NIE
jacek,Zawadzki,OC/978690/2011   ,2011-09-03T00:00:00,"3 164,7000000000003 złotych ",OCHRONA,NIE 
Małgorzata,Król,KS/356087/2012,2012-11-26,4694.6 ZŁ,KSIĘGOWOŚĆ,nie ma
Natalia,Jabłońska,SP/128864/2015,2015-07-04,"3 365,5499999999997 złotych",SPRZEDAŻ,NIE
Artur,Malinowski,lo/701187/2016,2016-03-10,3602.8800000000006 ZŁ,LOGISTYKA,NIE MA
Wiesława,Witkowska,ka/857636/2016,2016-06-18,5149.2705000000005 PLN,KADRY,MA
wiktor,Nowicki,ma/183589/2013,2013-03-06,3971.6800000000003 PLN,MARKETING,nie
Edmund,,LO/889220/2011,2011-12-12,4608.225 PLN,LOGISTYKA,NIE  
Marcin,Krupa,CZ/958842/2017,2017-02-23T00:00:00,3742.2000000000003 pln,CZYSTOŚĆ ,MA
Jadwiga ,Kaczmarek ,MA/260473/2009  ,2009/10/03,4369.024 ZŁ ,MARKETING,Tak
Sylwia,WRÓBLEWSKA,sp/104806/2012,2012-11-26,3784.6499999999996 ZŁ,SPRZEDAŻ ,nie ma
Józefa,Nowicka,MA/249653/2018,2018/07/08,3845.4400000000005 zł ,MARKETING,NIE MA  
Zenon,Majewski,ma/255295/2012,2012-11-26,5583.52 ZŁ,MARKETING ,false
Bożena,Lewandowska,SP/629562/2016 ,2016-11-15,4863.0 PLN,SPRZEDAŻ,false
Zygmunt,JASIŃSKI,sp/747286/2012,2012-03-21,5426.85 pln,SPRZEDAŻ,Prawda
Michał,Jasiński,OC.271954.2012,2012-11-26,2710.4 PLN ,OCHRONA,FAŁSZ
ALINA,WÓJCIK,LO-785843-2015,2015-05-15 ,4009.5000000000005 PLN,LOGISTYKA,False
Ryszard,Mazurek,MA/845569/2015,2015/08/23,4640.4800000000005 PLN,MARKETING,NIE MA
Helena,Grabowska,sp/304641/2015,2015-02-04,3898.1250000000005 zł,SPRZEDAŻ,Tak
Leokadia,Górska,LO/369593/2014,2014/07/19,4231.9800000000005 zł,LOGISTYKA,FAŁSZ
Czesława,Wójcik,KA.634271.2015,2015-08-23T00:00:00,5256.05 ZŁ ,KADRY,nie
Leszek,Michalski,lo/436000/2012 ,2012-05-10,"3 930,525 pln",LOGISTYKA,Fałsz
aleksander,Jankowski,SP.898225.2017,2017-12-20,"4 768,5 PLN ",SPRZEDAŻ,MA
Janusz,Kozłowski,sp/412149/2016,2016-04-29,4570.5 ZŁ,SPRZEDAŻ,FAŁSZ
arkadiusz,Krupa,oc/893687/2011,2011/09/03,2635.6000000000004 ZŁ,OCHRONA,False
Stefan,Król,sp/516590/2011,2011/10/23,5766.750000000001 PLN,SPRZEDAŻ,
Lidia  ,kowalczyk,SP.193807.2014,,4657.5 złotych,SPRZEDAŻ,False   
JAN,Zieliński,SP-877722-2012,2012-10-07,4867.35 zł,SPRZEDAŻ,Fałsz
Tadeusz,Wróbel,ka/973603/2015,2015/08/23,"4 185,0 zł",KADRY,Nie
Karolina,,LO/181558/2017,2017-01-04,"2 943,0 złotych",LOGISTYKA  ,NIE MA
Adam,adamczyk,KS/302271/2012,2012-06-29,"6 629,4 pln",KSIĘGOWOŚĆ,Nie
Helena,,MA/853605/2015,2015/03/26,5329.6 złotych,MARKETING,False
Edward ,Michalak,ma/167649/2017,2017-06-03,"4 564,8 ZŁ  ",MARKETING,Fałsz
Anna,Woźniak,sp/239712/2009,2009/10/03,"5 738,700000000001 pln",SPRZEDAŻ,Tak
MICHAŁ,Sawicki,CZ/771125/2013,2013/11/11,2479.4 pln,CZYSTOŚĆ,Tak
Andrzej,Jasiński,KA/717668/2016,2016-11-15,"4 094,945 złotych",KADRY,nie
Celina ,WRÓBLEWSKA,OC/350406/2013,2013-03-06,2727.34 złotych,OCHRONA,1
agnieszka,ostrowska,LO/478267/2016  ,2016/09/26,"4 191,264000000001 ZŁ",LOGISTYKA,True
Urszula,,CZ.430409.2011,2011-05-26,2270.1 ZŁ,,0
Róża,lewandowska ,SP-821169-2010,2010-06-10  ,4739.295000000001 PLN,SPRZEDAŻ,Tak
Zuzanna,Michalska,MA/349358/2010,2010-09-18,5123.200000000001 PLN ,MARKETING,0
Mirosław,Szczepański ,lo/935922/2010,2010-12-27  ,3277.3950000000004 pln,LOGISTYKA,MA
Bogumiła,Krawczyk,MA/607781/2014,2014-04-10,4150.240000000001 ZŁ  ,MARKETING,NIE
Aleksander,Wieczorek,sp/430467/2017,2017-09-11,5509.35 zł,SPRZEDAŻ,ma
Ludwika,tomaszewska,LO/710425/2018,2018-03-30,4546.773000000001 pln,LOGISTYKA,MA
Adam,Kaczmarek,KA/567339/2011,2011-07-15,3657.5660000000003 zł ,KADRY,TAK 
Julian,Witkowski,ka/451801/2014,2014-07-19,4048.6 pln,KADRY  ,FAŁSZ
Gertruda,Górska,KS/758302/2013,2013-09-22,"6 949,8 PLN",KSIĘGOWOŚĆ,PRAWDA
Anna,Ostrowska,KS/387922/2012,2012-06-29,6234.8 PLN,KSIĘGOWOŚĆ,true
Leokadia,Pawlak,LO/375284/2017,2017-02-23,4042.5750000000003 złotych,LOGISTYKA,nie ma 
Michał,Wieczorek,MA_230407_2010,  ,5368.704000000001 ZŁ,MARKETING,tak
Jan ,Kamiński  ,KS/521527/2014,2014-04-10,4981.6 pln,KSIĘGOWOŚĆ,
Edmund,JAWORSKI,ma/192119/2013,,5307.200000000001 złotych ,MARKETING,Nie
KAROLINA,Jankowska,MA/884526/2013,2013/01/15,4526.72 złotych,MARKETING,MA
Marzena,Kwiatkowska,MA/305350/2018,2018-10-16,"4 249,6 złotych",MARKETING,FAŁSZ
Dariusz,Jankowski,KA/295225/2012,2012-06-29,5486.690000000001 złotych,KADRY  ,1
Mariusz,Lis,LO-661488-2017,2017/02/23,3502.4400000000005 złotych,LOGISTYKA,NIE MA
Alicja,Dudek,ma/337457/2018,2018-07-08,5406.400000000001 zł,MARKETING,Nie
Leszek,Wieczorek,SP_316964_2014,2014-12-16T00:00:00,3963.0 złotych,SPRZEDAŻ,nie
waldemar,Rutkowski,KA/996576/2014,2014-07-19T00:00:00,"3 752,55 zł",KADRY,FAŁSZ
Franciszka,Król,KA/126726/2018,2018-03-30,4940.749000000001 PLN,KADRY,PRAWDA
,Woźniak,IT/286590/2014  ,2014-09-07,8026.700000000001 PLN,IT,True
Aleksander,Kalinowski,OC/789253/2010,2010-12-27,2690.6000000000004 PLN,OCHRONA,false
EDYTA,baran ,KA/277931/2016,2016-08-07,3403.18 ZŁ,KADRY,False
Sławomir,krupa,SP_422850_2013,2013-09-22T00:00:00,4896.54 zł,SPRZEDAŻ,True 
Honorata,MAZUR,LO/466368/2016,2016-03-10,4960.048500000001 pln,LOGISTYKA,True
Paweł ,Kowalczyk,SP-765859-2014,2014/04/10,3221.3999999999996 zł ,SPRZEDAŻ,false
waldemar,Kwiatkowski,SP/226273/2016,2016-06-18T00:00:00,"4 333,5 zł",SPRZEDAŻ,Nie
Robert,GŁOWACKI,SP_244153_2015,2015-03-26T00:00:00,3180.0 zł ,,nie 
Aniela,Górska,lo/886025/2015,2015-03-26,4959.157500000001 ZŁ,LOGISTYKA,TAK
Stefan,Nowakowski,ka/768705/2015,2015-03-26,3783.3950000000004 zł,KADRY,tak
janusz,,ma/975524/2018,2018/05/19,3960.0000000000005 pln,MARKETING ,Prawda
Dariusz,Lis,CZ/645554/2013,2013-03-06T00:00:00,"3 194,0 ZŁ",CZYSTOŚĆ,nie ma
Justyna,Majewska,ks/817468/2017,2017-09-11,"6 501,000000000001 złotych",KSIĘGOWOŚĆ,MA 
Alfreda,Malinowska,KS_676427_2010,2010/04/21,"6 187,4 złotych",KSIĘGOWOŚĆ,NIE MA
Katarzyna,Nowicka  ,lo/328230/2013,2013-06-14,"2 847,15 PLN",LOGISTYKA ,NIE
Ludwika,Zielińska,ma/777614/2017 ,2017-06-03,5859.040000000001 zł,MARKETING,1
Aniela,Malinowska ,ka/256809/2017,2017-02-23T00:00:00,4299.7 pln, ,FAŁSZ
Lucyna,Mazur,LO.985374.2016,2016-11-15,"3 671,0685000000003 pln",LOGISTYKA,1
Artur,wiśniewski,SP.398252.2013,2013-11-11,"4 320,0 zł",SPRZEDAŻ,Fałsz
Kazimierz,Kubiak,SP/606249/2014,2014-05-30T00:00:00,4080.4500000000003 PLN,SPRZEDAŻ,MA 
Bogusława,Kozłowska,ks/968656/2016,2016-08-07T00:00:00,6152.080000000001 zł,KSIĘGOWOŚĆ,true
Urszula,Mazur,oc/668728/2015,2015/03/26,3187.9100000000003 ZŁ,OCHRONA,FAŁSZ 
Przemysław,borkowski  ,SP_291123_2009,2009/08/14 ,4236.0 złotych,SPRZEDAŻ,nie ma
Stefan,Marciniak,SP/481990/2013,2013-03-06,3264.0 PLN,  ,Fałsz
Mieczysław,Stępień,ks/536143/2013,2013-03-06T00:00:00 ,"5 879,6 złotych",KSIĘGOWOŚĆ,
Mirosława,Zając,LO/292320/2013,2013-03-06,3149.685000000001 złotych,LOGISTYKA,true
Cezary,maciejewski,SP/774205/2012,2012/01/31,4023.0 zł,SPRZEDAŻ,nie
Lucjan,Wójcik,KS/757569/2011,2011-07-15,6118.200000000001 pln,KSIĘGOWOŚĆ,tak
Lucyna,Malinowska,KS/879045/2018,2018-08-27T00:00:00,6355.4 ZŁ,KSIĘGOWOŚĆ,0  
Julian,Kucharski,ka/284773/2011,2011-10-23,3790.7265000000007 złotych,KADRY,
Cecylia,Kaczmarek,MA/357090/2010,2010-11-07,4249.6 ZŁ,MARKETING,NIE MA
