first_name,last_name,id_number,employment_start_date,monthly_salary,department,multisport
Kazimiera,Jabłońska,KS_772217_2010,2010-06-10,"6 344,8 ZŁ",KSIĘGOWOŚĆ,True
Daniela,lewandowska,SP.165521.2015,2015-02-04,3919.5 zł    ,SPRZEDAŻ,nie
Alicja,Szewczyk,CZ_736762_2013,2013/04/25,3439.7000000000003 złotych,CZYSTOŚĆ,ma
JULIAN,zawadzki,KS/554500/2017,2017-09-11,4796.0 pln,KSIĘGOWOŚĆ  ,1
Julia,Szewczyk,MA/287674/2010,2010-04-21T00:00:00,4820.8 PLN,MARKETING,false
Honorata,Wróbel,KS/684852/2013,2013/08/03,5654.660000000001 ZŁ,KSIĘGOWOŚĆ,tak
Lech,Walczak,MA/406825/2011,2011-05-26,3923.2000000000003 pln,MARKETING,NIE MA
Włodzimierz,WRÓBEL,lo/636732/2015,2015-12-01,4934.655000000001 zł,LOGISTYKA,MA
Romuald,Adamski,MA/819162/2015,2015-07-04,"3 780,8 pln",MARKETING,False
Leszek,Wiśniewski ,KS/215409/2012,,6760.0 zł,KSIĘGOWOŚĆ,Fałsz
,Wójcik,LO-486102-2012 ,2012-05-10,4050.0000000000005 złotych,LOGISTYKA,Nie 
Bronisław,Górski,MA/800861/2014 ,2014-05-30  ,5492.16 PLN,MARKETING,nie ma
WALDEMAR,Krajewski,KS_380885_2018,2018-03-30,6572.0 złotych,KSIĘGOWOŚĆ,Nie  
Marzena,Kwiatkowska,KS_733686_2017,2017-06-03,"5 809,1 PLN",KSIĘGOWOŚĆ,Tak
stefan,Szewczyk,KA/194778/2018,2018-05-19T00:00:00,4236.150000000001 złotych,KADRY,nie
Barbara,Jabłońska,lo/551631/2018,2018-08-27,3019.9500000000003 złotych,LOGISTYKA,NIE
HELENA,Majewska,KS/414430/2011,,6003.0 PLN ,KSIĘGOWOŚĆ,Fałsz
Wiesław,Baran,sp/302589/2018,2018-05-19,3808.6499999999996 złotych,SPRZEDAŻ,nie
Wiesław,Rutkowski,SP/661304/2010,2010-01-11,5008.5 ZŁ,SPRZEDAŻ,FAŁSZ
Czesław,Kowalski,LO_538355_2018,2018-02-08,"3 719,2500000000005 ZŁ",LOGISTYKA,Fałsz
Bolesław,Wróblewski,sp/239023/2011,2011-12-12,5184.450000000001 PLN,SPRZEDAŻ,nie ma
Danuta,Król,LO/241724/2011,2011-07-15,"3 364,6050000000005 PLN",LOGISTYKA,Fałsz
Bernadeta,wiśniewska,ma/945261/2016  ,2016-04-29,5201.4400000000005 PLN,MARKETING,NIE MA
Franciszka,Jasińska,CZ/138892/2010,2010-03-02T00:00:00,3185.1 zł,CZYSTOŚĆ  ,False
Wiktoria,LEWANDOWSKA,SP/567009/2018,2018-03-30,4567.5 PLN,SPRZEDAŻ,false
Agnieszka,Walczak,MA/565093/2015,2015-10-12,"4 654,400000000001 ZŁ",MARKETING,NIE
,Piotrowska,SP/300509/2015,2015/02/04  ,4470.0 złotych,SPRZEDAŻ ,NIE MA
Leokadia,Wróbel,sp/623986/2017,2017-09-11,"4 095,0 zł",SPRZEDAŻ,FAŁSZ
Alfred  ,Makowski,ka/494490/2010,2010-12-27,5037.5 zł,KADRY,Nie
Urszula,Wójcik,ma/442608/2013,2013-08-03,5447.200000000001 złotych,MARKETING,Prawda
Aleksander,sokołowski,lo/717497/2010,2010-04-21,3219.75 złotych,LOGISTYKA,0
Barbara,jasińska,lo/300463/2010,2010-01-11,3885.3 zł ,LOGISTYKA,0
Alojzy,Stępień,KS-549158-2012,2012-08-18,6560.0 złotych,KSIĘGOWOŚĆ,nie ma
Zbigniew,Tomaszewski,MA/336253/2012 ,2012-10-07,"4 347,84 złotych",MARKETING,Nie
olga,Malinowska,KS.550809.2016,2016-06-18,5251.84 pln,KSIĘGOWOŚĆ,Prawda
